38,430
38,431
38,432
38,433
38,434
38,435
38,436
38,437
38,438
38,439
38,440
38,441
38,442
38,443
38,444
38,445
38,446
38,447
38,448
38,449
38,450
38,451
38,407
38,452
38,453
38,454
38,455
38,456
38,457
38,458
38,459
38,460
38,461
38,462
38,463
38,32
38,464
38,465
38,466
38,467
38,468
38,469
38,470
38,471
38,472
38,473
38,474
38,475
38,476
38,477
38,478
38,479
38,480
38,481
38,482
38,483
38,484
38,267
38,485
38,114
38,486
38,487
38,488
38,489
38,490
38,491
38,492
38,493
38,494
38,495
38,496
38,497
38,498
38,499
38,500
38,501
38,502
38,503
38,504
38,505
38,506
38,507
38,508
38,509
38,510
38,511
38,512
38,513
38,514
38,515
38,516
38,517
38,518
38,519
38,520
38,521
38,522
38,523
38,524
38,525
38,526
38,527
38,528
38,529
38,530
38,531
38,532
38,533
38,534
38,535
38,536
38,380
38,537
38,538
38,539
38,540
38,541
38,542
38,27
391,543
391,544
391,545
391,546
391,547
391,280
391,548
391,549
391,550
391,551
391,552
391,16
391,553
391,554
391,555
391,556
391,557
391,558
391,27
391,538
391,535
391,531
391,529
391,530
391,526
391,528
391,527
391,523
391,524
391,520
391,521
391,522
391,519
391,518
391,517
391,515
391,514
391,516
391,513
391,506
391,498
391,493
391,494
391,491
391,486
391,114
391,483
391,484
391,267
391,482
391,477
391,464
391,460
391,459
391,451
391,440
391,432
391,429
391,286
391,36
391,39
391,416
391,413
391,512
391,539
391,487
391,559
391,38
543,560
543,561
543,562
543,563
543,564
543,565
543,566
543,567
543,568
543,569
543,570
543,571
543,572
543,573
543,574
543,575
543,576
543,547
543,577
543,578
543,579
543,580
543,581
543,582
543,583
543,584
543,585
543,586
543,587
543,588
543,589
543,590
543,591
543,592
543,593
543,594
543,595
543,596
543,597
543,598
543,20
543,599
543,600
543,307
543,601
543,602
543,603
543,604
543,605
543,606
543,607
543,608
543,24
543,609
543,251
543,610
543,611
543,612
543,613
543,614
543,615
543,616
543,617
543,618
543,619
543,620
543,288
543,621
543,622
543,623
543,624
543,625
543,626
543,627
543,628
543,629
543,276
543,630
543,631
543,632
543,633
543,274
543,634
543,635
543,636
543,637
543,638
543,639
543,640
543,641
543,642
543,643
543,644
543,645
543,646
543,647
543,648
543,649
543,650
543,651
543,652
543,653
543,654
543,558
543,655
543,656
543,657
543,253
543,658
543,659
543,660
543,661
543,662
543,663
543,664
543,665
543,666
543,667
543,668
543,669
543,670
543,671
543,672
543,22
543,673
543,674
543,675
543,676
543,677
543,478
543,678
543,679
543,680
543,681
543,682
543,683
543,684
543,277
543,685
543,686
543,687
543,688
543,689
543,279
543,690
543,691
543,692
543,693
543,694
543,695
543,696
543,697
543,698
543,699
543,700
543,701
543,702
543,703
543,704
543,705
543,706
543,707
543,708
543,709
543,710
543,711
543,712
543,713
543,714
543,715
543,716
543,717
543,718
543,719
543,720
543,721
543,722
543,723
543,724
543,280
543,725
543,726
543,727
543,728
543,729
543,730
543,731
543,732
543,733
543,734
543,735
543,736
543,737
543,738
543,739
543,740
543,741
543,742
543,37
543,743
543,744
543,745
543,746
543,747
543,748
543,749
543,750
543,751
543,752
543,753
543,754
543,755
543,756
543,757
543,758
543,759
543,760
543,761
543,394
543,762
543,763
543,764
543,765
543,766
543,767
543,556
543,768
543,769
543,770
543,771
543,772
543,773
543,774
543,775
543,776
543,777
543,778
543,779
543,780
543,781
543,782
543,783
543,784
543,785
543,786
543,787
543,788
543,789
543,790
543,791
543,792
543,793
543,794
543,795
543,796
543,797
543,798
543,799
543,800
543,801
543,802
543,803
543,804
543,805
543,806
543,807
543,808
543,809
543,810
543,811
543,812
543,813
543,814
543,815
543,8
543,816
543,420
543,817
543,818
543,819
543,820
543,821
543,822
543,823
543,824
543,825
543,513
543,826
543,827
543,828
543,538
543,829
543,830
543,831
543,832
543,833
543,23
543,834
543,835
543,552
543,836
543,271
543,837
543,838
543,839
543,840
543,841
543,842
543,843
543,844
543,845
543,846
543,847
543,848
543,849
543,850
543,851
543,27
543,852
543,275
543,853
543,854
543,34
543,855
543,856
543,857
543,858
543,859
543,860
543,861
543,862
543,863
543,864
543,865
543,866
543,867
543,868
543,869
543,870
543,871
543,872
543,873
543,874
543,875
543,876
543,877
543,878
543,879
543,880
543,881
543,882
543,289
543,559
543,883
543,884
543,885
543,886
543,887
543,888
543,553
543,889
543,890
543,891
543,892
543,893
543,894
543,895
543,287
543,896
543,897
543,898
543,899
543,900
543,901
543,460
543,902
543,903
543,904
543,905
543,906
543,907
543,908
543,909
543,910
543,911
543,912
543,913
543,914
543,915
543,916
543,917
543,918
543,919
543,920
543,921
543,922
543,923
543,924
543,925
543,926
543,927
543,26
543,928
543,929
543,930
543,931
543,278
543,510
543,932
543,933
543,934
543,935
543,936
543,937
543,938
543,939
543,940
543,941
543,942
543,943
543,944
543,945
543,946
543,947
543,948
543,949
543,950
543,951
543,952
543,953
543,954
543,955
543,956
543,957
543,958
543,419
543,959
543,960
543,961
543,962
543,963
543,964
543,965
543,966
543,967
543,968
543,969
543,970
543,971
543,972
543,290
543,973
543,974
543,975
543,976
543,977
543,535
543,25
543,978
543,979
543,980
543,981
543,982
543,983
543,984
543,985
543,986
543,987
543,988
543,989
543,990
543,991
543,992
543,993
543,994
543,995
543,996
543,997
543,998
543,999
543,1000
543,1001
543,1002
543,1003
543,1004
543,1005
543,1006
543,1007
543,1008
543,1009
543,1010
543,1011
543,1012
543,1013
543,1014
543,1015
543,1016
543,1017
543,1018
543,1019
543,1020
543,1021
543,1022
543,1023
543,1024
543,1025
543,1026
543,1027
543,1028
543,30
543,1029
543,1030
543,1031
543,1032
543,1033
543,1034
543,1035
543,1036
543,1037
543,1038
543,1039
543,1040
543,1041
543,1042
543,1043
543,1044
543,1045
543,1046
543,1047
543,1048
543,505
543,1049
543,1050
543,1051
543,504
543,1052
543,1053
543,1054
543,1055
543,1056
543,1057
543,1058
543,1059
543,1060
543,1061
543,1062
543,1063
543,1064
543,1065
543,1066
543,1067
543,1068
543,1069
543,395
543,1070
543,1071
543,1072
543,1073
543,1074
543,1075
543,1076
543,1077
543,1078
543,484
543,451
543,1079
543,1080
543,1081
543,1082
543,1083
543,1084
543,1085
543,1086
543,17
543,1087
543,1088
543,1089
543,1090
543,1091
543,282
543,498
543,1092
543,1093
543,1094
543,1095
543,1096
543,502
543,1097
543,1098
543,1099
543,1100
543,1101
543,15
543,1102
543,521
543,1103
543,1104
543,1105
543,1106
543,1107
543,1108
543,1109
543,1110
543,1111
543,1112
543,1113
543,1114
543,1115
543,1116
543,1117
543,1118
543,1119
543,522
543,1120
543,1121
543,1122
543,1123
543,1124
543,1125
543,1126
543,1127
543,1128
543,1129
543,555
543,1130
543,1131
543,1132
543,1133
543,1134
543,1135
543,1136
543,1137
543,1138
543,1139
543,470
543,1140
543,1141
543,1142
543,1143
543,1144
543,497
543,1145
543,1146
543,1147
543,1148
543,512
543,1149
543,1150
543,511
543,1151
543,1152
543,1153
543,1154
543,1155
543,1156
543,1157
543,1158
543,29
543,1159
543,1160
543,1161
543,1162
543,500
543,1163
543,1164
543,1165
543,1166
543,1167
543,1168
543,1169
543,1170
543,1171
543,1172
543,1173
543,1174
543,1175
543,1176
543,1177
543,1178
543,1179
543,1180
543,1181
543,1182
543,1183
543,1184
543,1185
543,1186
543,1187
543,1188
543,1189
543,1190
543,1191
543,1192
543,291
543,1193
543,1194
543,1195
543,1196
543,1197
543,1198
543,6
543,1199
543,459
543,1200
543,1201
543,1202
543,499
543,1203
543,12
543,1204
543,1205
543,1206
543,1207
543,1208
543,1209
543,421
543,1210
543,1211
543,36
543,537
543,1212
543,21
543,1213
543,1214
543,244
543,1215
543,1216
543,1217
543,1218
543,7
543,1219
543,1220
543,1221
543,1222
543,1223
543,1224
543,1225
543,1226
543,1227
543,1228
543,1229
543,1230
543,1231
543,1232
543,1233
543,1234
543,284
543,283
543,1235
543,1236
543,1237
543,464
543,1238
543,491
543,514
543,1239
543,286
543,1240
543,1241
543,38
543,1242
543,530
543,487
543,1243
543,492
543,1244
543,1245
543,494
543,33
543,1246
543,1247
543,19
543,440
543,546
543,1248
543,1249
543,466
543,1250
543,1251
543,1252
543,281
543,1253
543,1254
543,1255
543,1256
543,1257
543,1258
543,1259
543,1260
543,1261
543,1262
543,1263
543,1264
543,1265
543,1266
543,1267
543,1268
543,13
543,1269
543,1270
543,1271
543,1272
543,1273
543,1274
543,1275
543,1276
543,1277
543,1278
543,1279
543,1280
543,393
543,390
543,16
543,391
1281,1282
1281,1283
1281,1284
1281,1285
1281,1286
1281,1287
1281,1288
1281,1289
1281,1290
1281,1291
1281,1292
1281,1293
1281,1294
1281,1295
1281,1296
1281,1297
1281,1298
1281,1299
1281,1300
1281,1301
1281,1302
1281,1303
1281,1304
1281,1305
1281,1306
1281,1307
1281,1308
1281,1309
1281,1310
1281,1311
1281,1312
1281,1313
1281,1314
1281,1315
1281,1316
1281,1317
1281,1318
1281,1319
1281,1320
1281,1321
1281,1322
1281,1323
1281,1324
1281,1325
1281,1326
1281,1327
1281,1328
1281,1329
1281,1330
1281,1331
1281,1332
1281,1333
1281,1334
1281,1335
1281,1336
1281,1337
1281,1338
1281,1339
1281,1340
1281,1341
1281,1342
1281,752
